Client,Feature1,Feature2,Feature3,Feature4,Feature5,Label
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,47.78,0.0,2
0,1.0,0.0,-0.68907,-47.78,-47.78,1
0,1.0,47.78,-0.0067944,0.0,47.78,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,47.78,0.0,2
0,0.0,0.0,-0.68907,-47.78,-47.78,1
0,0.0,47.78,-0.0067944,0.0,47.78,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,0.0,47.78,-0.0067944,0.0,0.0,4
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.78,-0.0067944,0.0,0.0,0
0,1.0,47.696,-0.0079939,0.0,0.0,0
0,1.0,47.612,-0.0091934,0.0,0.0,0
0,0.0,47.529,-0.010379,0.0,0.0,4
0,0.0,47.445,-0.011578,0.0,0.0,4
0,0.0,47.361,-0.012778,0.0,0.0,4
0,1.0,47.278,-0.013963,0.0,0.0,0
0,1.0,47.194,-0.015162,0.0,0.0,0
0,1.0,47.11,-0.016362,0.0,0.0,0
0,1.0,47.026,-0.017561,0.0,0.0,0
0,0.0,46.943,-0.018746,0.0,0.0,4
0,0.0,46.859,-0.019946,0.0,0.0,4
0,1.0,46.775,-0.021145,0.0,0.0,0
0,0.0,46.691,-0.022345,0.0,0.0,4
0,1.0,46.608,-0.02353,0.0,0.0,0
0,1.0,46.524,-0.02473,0.0,0.0,0
0,0.0,46.44,-0.025929,0.0,0.0,4
0,1.0,46.574,-0.024016,0.0,0.0,0
0,0.0,46.709,-0.022088,0.0,0.0,4
0,1.0,46.843,-0.020174,0.0,0.0,0
0,0.0,46.977,-0.018261,0.0,0.0,4
0,0.0,47.112,-0.016333,0.0,0.0,4
0,0.0,47.246,-0.01442,0.0,0.0,4
0,0.0,47.381,-0.012492,0.0,0.0,4
0,0.0,47.515,-0.010578,0.0,0.0,4
0,0.0,47.649,-0.008665,0.0,0.0,4
0,0.0,47.784,-0.0067373,0.0,0.0,4
0,1.0,47.918,-0.0048238,0.0,0.0,0
0,0.0,48.053,-0.0028961,0.0,0.0,4
0,0.0,48.187,-0.00098259,0.0,0.0,4
0,1.0,48.321,0.00093088,0.0,0.0,0
0,0.0,48.456,0.0028586,0.0,0.0,4
0,1.0,48.59,0.0047721,48.59,0.0,2
0,1.0,0.0,-0.68907,-48.59,-48.59,1
0,0.0,48.59,0.0047721,0.0,48.59,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,0.0,48.59,0.0047721,0.0,0.0,4
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.59,0.0047721,0.0,0.0,0
0,1.0,48.506,0.0035726,0.0,0.0,0
0,0.0,48.422,0.0023731,0.0,0.0,4
0,1.0,48.339,0.0011879,0.0,0.0,0
0,0.0,48.255,-1.16e-05,0.0,0.0,4
0,1.0,48.171,-0.0012111,0.0,0.0,0
0,1.0,48.087,-0.0024105,0.0,0.0,0
0,0.0,48.004,-0.0035958,0.0,0.0,4
0,0.0,47.92,-0.0047952,0.0,0.0,4
0,0.0,47.836,-0.0059947,0.0,0.0,4
0,1.0,47.752,-0.0071942,0.0,0.0,0
0,0.0,47.669,-0.0083794,0.0,0.0,4
0,1.0,47.585,-0.0095789,0.0,0.0,0
0,0.0,47.501,-0.010778,0.0,0.0,4
0,0.0,47.417,-0.011978,0.0,0.0,4
0,0.0,47.334,-0.013163,0.0,0.0,4
0,0.0,47.25,-0.014363,47.25,0.0,2
0,0.0,0.0,-0.68907,-47.25,-47.25,1
0,0.0,47.25,-0.014363,0.0,47.25,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,47.25,0.0,2
0,1.0,0.0,-0.68907,-47.25,-47.25,1
0,1.0,47.25,-0.014363,0.0,47.25,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.25,-0.014363,0.0,0.0,0
0,0.0,47.25,-0.014363,0.0,0.0,4
0,1.0,47.25,-0.014363,0.0,0.0,0
0,1.0,47.107,-0.016405,0.0,0.0,0
0,1.0,46.963,-0.018461,0.0,0.0,0
0,0.0,46.82,-0.020503,0.0,0.0,4
0,0.0,46.677,-0.022545,0.0,0.0,4
0,1.0,46.533,-0.024601,0.0,0.0,0
0,0.0,46.39,-0.026643,0.0,0.0,4
0,0.0,46.247,-0.028685,0.0,0.0,4
0,0.0,46.103,-0.030741,0.0,0.0,4
0,0.0,45.96,-0.032783,0.0,0.0,4
0,1.0,45.817,-0.034825,0.0,0.0,0
0,1.0,45.673,-0.036881,0.0,0.0,0
0,0.0,45.53,-0.038923,0.0,0.0,4
0,1.0,45.387,-0.040965,0.0,0.0,0
0,1.0,45.243,-0.043022,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,45.1,0.0,2
0,0.0,0.0,-0.68907,-45.1,-45.1,1
0,0.0,45.1,-0.045064,0.0,45.1,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,1.0,45.1,-0.045064,0.0,0.0,0
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,0.0,45.1,-0.045064,0.0,0.0,4
0,1.0,45.005,-0.04642,0.0,0.0,0
0,0.0,44.911,-0.047763,0.0,0.0,4
0,0.0,44.816,-0.049119,0.0,0.0,4
0,0.0,44.721,-0.050476,0.0,0.0,4
0,1.0,44.626,-0.051832,0.0,0.0,0
0,1.0,44.532,-0.053175,0.0,0.0,0
0,0.0,44.437,-0.054531,0.0,0.0,4
0,0.0,44.342,-0.055888,0.0,0.0,4
0,1.0,44.248,-0.05723,44.248,0.0,2
0,1.0,0.0,-0.68907,-44.058,-44.248,1
0,1.0,44.058,-0.059943,0.0,44.058,0
0,0.0,43.964,-0.061285,0.0,0.0,4
0,1.0,43.869,-0.062642,0.0,0.0,0
0,0.0,43.774,-0.063998,0.0,0.0,4
0,0.0,43.679,-0.065355,0.0,0.0,4
0,0.0,43.585,-0.066697,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,43.49,0.0,2
0,0.0,0.0,-0.68907,-43.49,-43.49,1
0,0.0,43.49,-0.068054,0.0,43.49,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,43.49,0.0,2
0,0.0,0.0,-0.68907,-43.49,-43.49,1
0,1.0,43.49,-0.068054,0.0,43.49,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,1.0,43.49,-0.068054,0.0,0.0,0
0,0.0,43.49,-0.068054,0.0,0.0,4
0,0.0,43.454,-0.068568,0.0,0.0,4
0,1.0,43.419,-0.069068,0.0,0.0,0
0,0.0,43.383,-0.069582,0.0,0.0,4
0,0.0,43.347,-0.070096,0.0,0.0,4
0,1.0,43.312,-0.070596,0.0,0.0,0
0,0.0,43.276,-0.07111,0.0,0.0,4
0,1.0,43.24,-0.071624,0.0,0.0,0
0,1.0,43.205,-0.072124,0.0,0.0,0
0,1.0,43.169,-0.072638,0.0,0.0,0
0,1.0,43.133,-0.073152,0.0,0.0,0
0,1.0,43.098,-0.073651,0.0,0.0,0
0,1.0,43.062,-0.074166,0.0,0.0,0
0,1.0,43.026,-0.07468,0.0,0.0,0
0,1.0,42.991,-0.075179,0.0,0.0,0
0,0.0,42.955,-0.075693,0.0,0.0,4
0,1.0,42.919,-0.076207,0.0,0.0,0
0,1.0,42.884,-0.076707,0.0,0.0,0
0,1.0,42.848,-0.077221,0.0,0.0,0
0,1.0,42.812,-0.077735,0.0,0.0,0
0,0.0,42.777,-0.078235,0.0,0.0,4
0,0.0,42.741,-0.078749,0.0,0.0,4
0,1.0,42.705,-0.079263,0.0,0.0,0
0,1.0,42.67,-0.079763,0.0,0.0,0
0,1.0,42.634,-0.080277,0.0,0.0,0
0,0.0,42.598,-0.080791,0.0,0.0,4
0,0.0,42.563,-0.081291,0.0,0.0,4
0,0.0,42.527,-0.081805,0.0,0.0,4
0,0.0,42.491,-0.082319,0.0,0.0,4
0,1.0,42.456,-0.082819,0.0,0.0,0
0,1.0,42.42,-0.083333,0.0,0.0,0
0,0.0,42.384,-0.083847,0.0,0.0,4
0,0.0,42.349,-0.084347,0.0,0.0,4
0,1.0,42.313,-0.084861,0.0,0.0,0
0,0.0,42.277,-0.085375,0.0,0.0,4
0,0.0,42.242,-0.085875,0.0,0.0,4
0,1.0,42.206,-0.086389,0.0,0.0,0
0,1.0,42.17,-0.086903,0.0,0.0,0
0,1.0,42.135,-0.087403,0.0,0.0,0
0,0.0,42.099,-0.087917,0.0,0.0,4
0,1.0,42.063,-0.088431,0.0,0.0,0
0,1.0,42.028,-0.088931,0.0,0.0,0
0,1.0,41.992,-0.089445,0.0,0.0,0
0,1.0,41.956,-0.089959,0.0,0.0,0
0,0.0,41.921,-0.090459,0.0,0.0,4
0,1.0,41.885,-0.090973,41.885,0.0,2
0,1.0,0.0,-0.68907,-41.814,-41.885,1
0,0.0,41.814,-0.091986,0.0,41.814,4
0,0.0,41.778,-0.092501,0.0,0.0,4
0,0.0,41.742,-0.093015,0.0,0.0,4
0,1.0,41.707,-0.093514,0.0,0.0,0
0,0.0,41.671,-0.094028,0.0,0.0,4
0,0.0,41.635,-0.094542,0.0,0.0,4
0,0.0,41.6,-0.095042,0.0,0.0,4
0,1.0,41.564,-0.095556,0.0,0.0,0
0,0.0,41.528,-0.09607,0.0,0.0,4
0,0.0,41.493,-0.09657,0.0,0.0,4
0,0.0,41.457,-0.097084,0.0,0.0,4
0,0.0,41.421,-0.097598,0.0,0.0,4
0,1.0,41.386,-0.098098,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,0.0,41.35,-0.098612,0.0,0.0,4
0,0.0,41.35,-0.098612,0.0,0.0,4
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,1.0,41.35,-0.098612,0.0,0.0,0
0,0.0,41.35,-0.098612,0.0,0.0,4
0,0.0,41.35,-0.098612,0.0,0.0,4
0,0.0,41.35,-0.098612,0.0,0.0,4
